Date,OrderID,Platform,SKU,ASIN,Quantity,Rate,Amount,State,City,Pincode,Category,Source
2018-07-16,,Amazon Stores,LA1,,1,2231.25,2231.25,,NEW DELHI,110019.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,ACMN01,,1,999.05,999.05,,HYDERABAD,500089.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,LRM02,,1,1694.07,1694.07,,HYDERABAD,500008.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,LBL1450B,,1,2541.53,2541.53,,ROHTAK,124001.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,LWM01,,1,1100.85,1100.85,,THANE,400601.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,ACIB6DS,,1,2677.68,2677.68,,MUMBAI,400072.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,LYM01,,1,0.0,0.0,,bangalore,560075.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,LEK02,,1,592.37,592.37,,Bengaluru,560032.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,ACFT15,,1,2231.25,2231.25,,secunderabad,500009.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,LBL520,,1,1948.31,1948.31,,kolkata,700007.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,NAMAKKAL,637001.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,CMSM03,,1,981.25,981.25,,CHANDRAPUR,442401.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,ACMN02,,1,951.43,951.43,,BENGALURU,560037.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Flipkart Store,ACMN03,,1,999.05,999.05,,Siddipet District,506223.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Flipkart Store,CMSM01,,1,891.96,891.96,,Sankarankoil,627753.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,ACPV3,,1,891.96,891.96,,MUMBAI,400052.0,,Historical_historical_data_2018_nov2024
2018-07-17,,Amazon Stores,LA1,,1,2231.25,2231.25,,KARAIKAL,609601.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,LPM01,,1,1185.59,1185.59,,GADCHIROLI,442605.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,srinagar,190015.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,ACMN02,,1,951.43,951.43,,Pune,411014.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,LYM01,,1,1439.83,1439.83,,SRINAGAR,190005.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,LA1,,1,2231.25,2231.25,,Delhi,110054.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,delhi,110091.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,ACFT15,,1,2231.25,2231.25,,CHITTOOR,517599.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,PUNE,411014.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Flipkart Store,LEK02,,1,507.63,507.63,,Kuruvattur,673012.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Flipkart Store,ACMN03,,1,999.05,999.05,,Indore,452016.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Flipkart Store,CMSM01,,1,891.96,891.96,,Varamballi,576213.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,LBL1450B,,1,0.0,0.0,,LUCKNOW,226016.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,ACPV3,,1,891.96,891.96,,HYDERABAD,500072.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,CMSM03,,1,981.25,981.25,,NEW DELHI,110059.0,,Historical_historical_data_2018_nov2024
2018-07-18,,Amazon Stores,ACMN01,,1,999.05,999.05,,CHENNAI,600040.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,LBL520,,1,1694.07,1694.07,,ERNAKULAM,682017.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,ACMN01,,1,999.05,999.05,,KANHANGAD,671315.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,LYM01,,1,0.0,0.0,,PUNE,411014.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,LA1,,1,2231.25,2231.25,,shillong,793001.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,ACPV3,,1,891.96,891.96,,GHOSI,275304.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Flipkart Store,CMSM01,,1,891.96,891.96,,Kottayam District,686611.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,CMSM03,,1,981.25,981.25,,CHENNAI,600068.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,ACFT15,,1,2231.25,2231.25,,DHARMSALA,176215.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Flipkart Store,ACMN03,,1,999.05,999.05,,Hyderabad,500049.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Flipkart Store,LEK02,,1,550.0,550.0,,BANGALORE,560043.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,ZIRAKPUR,140603.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,ACMN02,,1,951.43,951.43,,JANGAON,506167.0,,Historical_historical_data_2018_nov2024
2018-07-19,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,RAJAHMUNDRY,533106.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,CMSM03,,1,981.25,981.25,,HYDERABAD,500037.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,NOIDA,201301.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,LWM01,,1,1100.85,1100.85,,GURGAON,122011.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,ACMN01,,1,999.05,999.05,,AHMEDABAD,380013.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,LNB02,,1,1694.07,1694.07,,NEW DELHI,110030.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,ACMN02,,1,951.43,951.43,,HYDERABAD,502032.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,FIROZABAD,283203.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Flipkart Store,ACMN03,,1,999.05,999.05,,Kannapuram,670301.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Flipkart Store,LEK02,,1,550.0,550.0,,Bengaluru,560007.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Flipkart Store,CMSM01,,1,891.96,891.96,,KOTTAYAM,686519.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,ACLRM01,,1,1609.32,1609.32,,BENGALURU,560050.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,LYM01,,1,1439.83,1439.83,,Mumbai,400059.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,JALANDHAR,144022.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,LA1,,1,2231.25,2231.25,,MUMBAI,400080.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,LBL520,,1,1948.31,1948.31,,BANGALORE,560024.0,,Historical_historical_data_2018_nov2024
2018-07-20,,Amazon Stores,ACPV3,,1,802.68,802.68,,KALYAN ( West ),421301.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Amazon Stores,ACMN02,,1,951.43,951.43,,SURAT,395007.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Amazon Stores,ACPV3,,1,802.68,802.68,,Nagpur,440002.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,Surat,395003.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Amazon Stores,LWM01,,1,1100.85,1100.85,,Bengaluru,560032.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Amazon Stores,CMSM03,,1,981.25,981.25,,HYDERABAD,500032.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Amazon Stores,LBL520,,1,1694.07,1694.07,,DHARAPURAM,638656.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Amazon Stores,LYM01,,1,1355.08,1355.08,,Pune,411040.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Flipkart Store,CMSM01,,1,891.96,891.96,,Hyderabad,500040.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Flipkart Store,LEK02,,1,507.63,507.63,,Hyderabad,500003.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,PATNA,800002.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Amazon Stores,ACMN01,,1,999.05,999.05,,Vijayawada,520010.0,,Historical_historical_data_2018_nov2024
2018-07-21,,Flipkart Store,ACMN03,,1,999.05,999.05,,Thane,401201.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,ACMN01,,1,999.05,999.05,,MAHESANA,384003.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,LYM01,,1,1439.83,1439.83,,Mysore,570002.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,KOLKATA,700031.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Flipkart Store,CMSM01,,1,891.96,891.96,,Asifabad,504293.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,LA1,,1,2231.25,2231.25,,CHANDIGARH,160030.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,ACPV3,,1,891.96,891.96,,MUMBAI,400071.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,MALDA,732103.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,LBL520,,1,1694.07,1694.07,,Thanissery,680701.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Flipkart Store,ACMN03,,1,999.05,999.05,,Lakhisarai District,811310.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,LPM01,,1,1100.85,1100.85,,NASHIK,422005.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,ACFT15,,1,2231.25,2231.25,,Mumbai,400099.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Flipkart Store,LEK02,,1,592.37,592.37,,Nagercoil,629003.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,CMSM03,,1,981.25,981.25,,SHEOHAR,843329.0,,Historical_historical_data_2018_nov2024
2018-07-22,,Amazon Stores,ACMN02,,1,951.43,951.43,,AMBIKAPUR,497001.0,,Historical_historical_data_2018_nov2024
2018-07-23,,Amazon Stores,ACMN02,,1,951.43,951.43,,HYDERABAD,502032.0,,Historical_historical_data_2018_nov2024
2018-07-23,,Amazon Stores,ACMN01,,1,999.05,999.05,,AHMEDABAD,380007.0,,Historical_historical_data_2018_nov2024
2018-07-23,,Amazon Stores,LA1,,1,2231.25,2231.25,,BURDWAN,713102.0,,Historical_historical_data_2018_nov2024
2018-07-23,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,BENGALURU,560085.0,,Historical_historical_data_2018_nov2024
2018-07-23,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,SHILLONG,793003.0,,Historical_historical_data_2018_nov2024
2018-07-23,,Amazon Stores,LEK02,,1,592.37,592.37,,"Tanneer bandal, dindigul",624005.0,,Historical_historical_data_2018_nov2024
2018-07-23,,Flipkart Store,ACMN03,,1,999.05,999.05,,Podili,523240.0,,Historical_historical_data_2018_nov2024
2018-07-23,,Flipkart Store,CMSM01,,1,891.96,891.96,,Kanchrapara,743145.0,,Historical_historical_data_2018_nov2024
2018-07-23,,Amazon Stores,CMSM03,,1,981.25,981.25,,BENGALURU,560008.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,Mumbai,400015.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,LRM02,,1,1694.07,1694.07,,BENGALURU,560075.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,LEK02,,1,592.37,592.37,,BENGALURU,560039.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,ACPV3,,1,802.68,802.68,,Mumbai,400055.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,VIJAYAWADA,520008.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,LA1,,1,2231.25,2231.25,,TIRUPATI,517507.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,LBL1450B,,1,2541.53,2541.53,,CHENNAI,600099.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,LYM01,,1,1355.08,1355.08,,Mumbai,400036.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,ACMN01,,1,999.05,999.05,,Hyderabad,500039.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,LPM01,,1,1185.59,1185.59,,GUWAHATI,781005.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Flipkart Store,CMSM01,,1,891.96,891.96,,R Pudupatti,637407.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Flipkart Store,ACMN03,,1,999.05,999.05,,Chennai,600041.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,CMSM03,,1,981.25,981.25,,BENGALURU,560064.0,,Historical_historical_data_2018_nov2024
2018-07-24,,Amazon Stores,ACMN02,,1,951.43,951.43,,VIZIANAGARAM,535002.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,LNB02,,1,1694.07,1694.07,,GWALIOR,474002.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,ACMN02,,1,951.43,951.43,,HYDERABAD,500032.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,LWM01,,1,1100.85,1100.85,,Mumbai,400050.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,LPM01,,1,1185.59,1185.59,,THANE,401107.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,ACMN01,,1,999.05,999.05,,KALABURGI,585105.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Flipkart Store,13MMID,,1,2372.03,2372.03,,Pune District,413114.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,LYM01,,1,0.0,0.0,,PANIHATI,700115.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,CHENNAI,600042.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,CMSM03,,1,981.25,981.25,,BENGALURU,560010.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Flipkart Store,CMSM01,,1,891.96,891.96,,Jamshedpur,831005.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Flipkart Store,LEK02,,1,592.37,592.37,,Bharatpur District,321025.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,LA1,,1,2231.25,2231.25,,Patna,800023.0,,Historical_historical_data_2018_nov2024
2018-07-25,,Amazon Stores,ACPV3,,1,891.96,891.96,,Imphal,795001.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,LBL520,,1,1948.31,1948.31,,HOSHIARPUR,146001.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,AHMEDABAD,382330.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Flipkart Store,ACMN03,,1,999.05,999.05,,Ron,582209.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,ACPV3,,1,891.96,891.96,,HYDERABAD,500032.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,ACMN01,,1,999.05,999.05,,Aizawl,796001.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Flipkart Store,CMSM01,,1,891.96,891.96,,Bhopal,462001.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,LYM01,,1,1439.83,1439.83,,PUNE,411004.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,LPM01,,1,1100.85,1100.85,,BHAVNAGAR,364002.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,CMSM03,,1,981.25,981.25,,MAYILADUTHURAI,609001.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,LNB02,,1,1694.07,1694.07,,GURUGRAM,122001.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,ACMN02,,1,951.43,951.43,,KOZHIKODE,673005.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,LA1,,1,2231.25,2231.25,,KOZHIKODE,673504.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,LRM02,,1,1694.07,1694.07,,JAIPUR,302005.0,,Historical_historical_data_2018_nov2024
2018-07-26,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,DEOBAND,247554.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Amazon Stores,LEK02,,1,592.37,592.37,,CHENNAI,600025.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Flipkart Store,ACMN03,,1,999.05,999.05,,Bengaluru,560062.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Amazon Stores,LBL520,,1,1948.31,1948.31,,PIMPRI CHINCHWAD,411012.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Amazon Stores,CMSM03,,1,981.25,981.25,,RAMGANJ MANDI,326519.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Amazon Stores,ACFT13,,1,0.0,0.0,,TUMAKURU,572101.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Flipkart Store,13MMID,,1,2372.03,2372.03,,Bengaluru,562112.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Flipkart Store,CMSM01,,1,891.96,891.96,,Silchar,788010.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Amazon Stores,LA1,,1,2231.25,2231.25,,BENGALURU,560077.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Amazon Stores,ACMN02,,1,951.43,951.43,,HYDERABAD,500036.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Amazon Stores,ACMN01,,1,999.05,999.05,,GODHRA,389001.0,,Historical_historical_data_2018_nov2024
2018-07-27,,Amazon Stores,LPM01,,1,1185.59,1185.59,,NEW DELHI,110042.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Amazon Stores,LWM01,,1,0.0,0.0,,Mumbai,400050.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Flipkart Store,LEK02,,1,592.37,592.37,,Bengaluru,560045.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Amazon Stores,CMSM03,,1,981.25,981.25,,Koduvally,673572.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Flipkart Store,ACMN03,,1,999.05,999.05,,Kozhikode,673006.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Amazon Stores,ACMN02,,1,951.43,951.43,,HYDERABAD,500047.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Amazon Stores,LPM01,,1,1185.59,1185.59,,Jamshedpur,831012.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Flipkart Store,CMSM01,,1,891.96,891.96,,Narayanpet,509210.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Flipkart Store,ACMN01,,1,999.05,999.05,,PATNA,800002.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,MUMBAI,400034.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,SECUNDERABAD,500011.0,,Historical_historical_data_2018_nov2024
2018-07-28,,Amazon Stores,LA1,,1,2231.25,2231.25,,GORAKHPUR,273004.0,,Historical_historical_data_2018_nov2024
2018-07-29,,Amazon Stores,CMSM03,,1,981.25,981.25,,SHAHKOT,144702.0,,Historical_historical_data_2018_nov2024
2018-07-29,,Amazon Stores,LA1,,1,2231.25,2231.25,,MARGAO,403601.0,,Historical_historical_data_2018_nov2024
2018-07-29,,Amazon Stores,ACMN02,,1,951.43,951.43,,Ahmedabad,380005.0,,Historical_historical_data_2018_nov2024
2018-07-29,,Flipkart Store,ACMN03,,1,999.05,999.05,,Alot,457114.0,,Historical_historical_data_2018_nov2024
2018-07-29,,Flipkart Store,LEK02,,1,592.37,592.37,,Kanpur,208025.0,,Historical_historical_data_2018_nov2024
2018-07-29,,Amazon Stores,LWM01,,1,1100.85,1100.85,,MUMBAI,400091.0,,Historical_historical_data_2018_nov2024
2018-07-29,,Amazon Stores,ACMN01,,1,999.05,999.05,,THANE,400604.0,,Historical_historical_data_2018_nov2024
2018-07-29,,Amazon Stores,LYM01,,1,1355.08,1355.08,,MUMBAI,400005.0,,Historical_historical_data_2018_nov2024
2018-07-29,,Flipkart Store,CMSM01,,1,891.96,891.96,,Haldwani,263139.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Amazon Stores,LPM01,,1,1185.59,1185.59,,Kolkata,700056.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Amazon Stores,CMSM03,,1,981.25,981.25,,BAGAHA,845105.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Amazon Stores,ACMN01,,1,999.05,999.05,,PAMIDI,515775.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Amazon Stores,ACMN02,,1,951.43,951.43,,TIRUPPUR,641602.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Amazon Stores,LYM01,,1,1439.83,1439.83,,Thiruppur Dt.,642126.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Amazon Stores,LA1,,1,2231.25,2231.25,,New Delhi,110025.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Flipkart Store,CMSM01,,1,891.96,891.96,,Guntur District,522316.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Amazon Stores,LRM02,,1,1694.07,1694.07,,HYDERABAD,500018.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Flipkart Store,ACMN03,,1,999.05,999.05,,Sri Potti Sriramulu Nellore District,524413.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Amazon Stores,ACFT13,,1,1695.54,1695.54,,NAGPUR,440001.0,,Historical_historical_data_2018_nov2024
2018-07-30,,Amazon Stores,CHTK01,,1,1609.32,1609.32,,AGRA,282002.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Amazon Stores,LRM02,,1,1694.07,1694.07,,GHAZIABAD,201005.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Flipkart Store,ACMN03,,1,999.05,999.05,,Hyderabad,500090.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Amazon Stores,LA1,,1,2231.25,2231.25,,KANPUR,208002.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Amazon Stores,CMSM03,,1,981.25,981.25,,New panvel,410206.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Amazon Stores,LYM01,,1,1439.83,1439.83,,MANALI,175131.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Flipkart Store,CMSM01,,1,891.96,891.96,,Kolkata,700024.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Amazon Stores,ACPV3,,1,802.68,802.68,,CHENNAI,600126.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Amazon Stores,ACMN01,,1,999.05,999.05,,BADLAPUR,421501.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Amazon Stores,ACMN02,,1,951.43,951.43,,COIMBATORE,641035.0,,Historical_historical_data_2018_nov2024
2018-07-31,,Amazon Stores,LNB02,,1,1694.07,1694.07,,HYDERABAD,500084.0,,Historical_historical_data_2018_nov2024
2018-08-01,,Amazon Stores,ACMN01,,1,999.05,999.05,,New Delhi,110028.0,,Historical_historical_data_2018_nov2024
2018-08-01,,Amazon Stores,CMSM03,,1,981.25,981.25,,Jaipur,302019.0,,Historical_historical_data_2018_nov2024
